Regime,Label,Theme,run,Avg_Reward,Std_Reward,Avg_Alignment,Std_Alignment,N_agents
memory_coordination,V_Memory_Coordination,Multi-Agent Cooperation,143,1138.8,65.64009614726523,0.656026,0.15430489019398505,10
memory_coordination,V_Memory_Coordination,Multi-Agent Cooperation,144,1139.9,75.27940547645743,0.6087230000000001,0.1328471642360331,10
memory_coordination,V_Memory_Coordination,Multi-Agent Cooperation,145,1118.9,82.26306042879217,0.6667350000000001,0.13802576766274074,10
memory_coordination,V_Memory_Coordination,Multi-Agent Cooperation,146,1111.3,99.35128473139025,0.713811,0.15255254296653187,10
memory_coordination,V_Memory_Coordination,Multi-Agent Cooperation,147,1108.3,85.18091857269965,0.6798649999999999,0.12358052689553391,10
memory_coordination,V_Memory_Coordination,Multi-Agent Cooperation,148,1100.9,91.44573375626783,0.708647,0.17825660542849148,10
memory_coordination,V_Memory_Coordination,Multi-Agent Cooperation,149,1103.3,74.25638767884627,0.705675,0.116972405506598,10
dynamic_beliefs,V_Dynamic_Beliefs,Dynamic Beliefs,150,1214.4,144.81037409123851,0.653706,0.11431612399151946,10
dynamic_beliefs,V_Dynamic_Beliefs,Dynamic Beliefs,151,1163.6,101.24908778738592,0.6853929999999999,0.14938161005737396,10
dynamic_beliefs,V_Dynamic_Beliefs,Dynamic Beliefs,152,1177.9,102.78937472110411,0.620687,0.12511929596722215,10
dynamic_beliefs,V_Dynamic_Beliefs,Dynamic Beliefs,153,1203.9,114.8578348316832,0.705259,0.1374788067263056,10
dynamic_beliefs,V_Dynamic_Beliefs,Dynamic Beliefs,154,1216.1,124.68489171596622,0.627211,0.15754819181232557,10
dynamic_beliefs,V_Dynamic_Beliefs,Dynamic Beliefs,155,1186.4,103.21304827071688,0.629335,0.14677039795771715,10
dynamic_beliefs,V_Dynamic_Beliefs,Dynamic Beliefs,156,1228.0,125.76874722194611,0.62008,0.1655602823411729,10
dynamic_beliefs,V_Dynamic_Beliefs,Dynamic Beliefs,157,1184.0,119.7914855071094,0.6279980000000001,0.12273073750649789,10
dynamic_beliefs,V_Dynamic_Beliefs,Dynamic Beliefs,158,1166.9,76.37400663111035,0.5674999999999999,0.13611788101984743,10
dynamic_beliefs,V_Dynamic_Beliefs,Dynamic Beliefs,159,1172.7,89.57808511758518,0.622585,0.12549958665270575,10
